occurrenceID;institutionCode;collectioncode;collectionid;catalognumber;catalognumbernumeric;dc_type;basisofrecord;collectornumber;collector;sex;reproductiveStatus;preparations;verbatimdate;eventdate;year;month;day;startdayofyear;enddayofyear;startdatecollected;enddatecollected;habitat;highergeography;continent;country;stateprovince;islandgroup;county;island;municipality;locality;minimumelevationmeters;maximumelevationmeters;verbatimelevation;decimallatitude;decimallongitude;geodeticdatum;identifiedby;dateidentified;identificationqualifier;identificationremarks;identificationreferences;typestatus;scientificname;scientificnameauthorship;family;informationwitheld;datageneralizations;othercatalognumbers;datelastupdated
61b0f34e-15f7-4f8b-91e3-4a4eb47217c3;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00066347;66347;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;[2096];R. Spruce;undetermined;Flower;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel de Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Dipteryx rosea Spruce ex Bentham;Spruce ex Bentham;Fabaceae;;;;28/08/2010 16:05:03
ddd99c01-e7ec-4d48-8073-0ca6cb607ad7;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00068939;68939;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2347;R. Spruce;undetermined;Flower;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis;;;;;;;;26/06/2007;;;;Isosyntype;Lonchocarpus negrensis Bentham;Bentham;Fabaceae;;;;16/11/2010 15:11:59
239dffe2-7070-401b-807a-2fc35b806b58;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00021409;21409;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2119;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Hypolepis parviloba Fée;Fée;Dennstaedtiaceae;;;;23/07/2018 14:06:21
37a62436-1709-4d7b-8e69-7a211b4fb307;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00045753;45753;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2282;R. Spruce;undetermined;Fruit;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cahoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Angostylis longifolia Bentham;Bentham;Euphorbiaceae;;;;16/08/2010 16:38:30
3302ef8a-6d31-4192-a264-d8ffc74941c8;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00053857;53857;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2135;R. Spruce;undetermined;Flower;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Dicorynia floribunda Spruce ex Bentham;Spruce ex Bentham;Caesalpiniaceae;;;;03/09/2010 10:09:36
77df07fb-8e06-4ff9-9066-6fd8e918110f;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00232887;232887;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2086;R. Spruce;undetermined;Fruit;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis;;;;;;;;2006;;;;Isotype;Psychotria obconica Müller Argoviensis;Müller Argoviensis;Rubiaceae;;;;16/08/2010 16:43:48
7df2617e-85d2-4b36-9ae8-b132e426e6f7;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00255113;255113;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis;;;;;;;;2007;;;;Isotype;Tetrapterys calophylla var. glabrifolia Grisebach;Grisebach;Malpighiaceae;;;;16/08/2010 16:37:10
c075b509-c408-4853-9d37-ed25e2356a30;Harvard University;AMES;urn:lsid:biocol.org:col:15408;barcode-00287098;287098;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2302;R. Spruce;undetermined;Flower;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel ad Cachoeira, ad Rio Negro, Brasiliae borealis;;;;;;;;11/09/2009;;;;Isotype;Pleurothallis acutissima Lindley;Lindley;Orchidaceae;;;AMES-accession-118539;16/08/2010 16:38:50
afbf98a0-6bca-42d8-9d06-dff4c6062187;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00286764;286764;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2146;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoera, ad Rio Negro, Brasiliae borealis;;;;;;;;;;;;Isotype;Ouratea cornuta Spruce;Spruce;Ochnaceae;;;;16/08/2010 16:44:13
bab88276-2637-4f95-9024-b681f2e0843f;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00521587;521587;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;;R. Spruce;;;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;Amazonas;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis;;;;;;;;;;;2014. Acta Bot. Bras. 28(3): 405.;Isolectotype;Acrostichum apodum var. sprucei Baker;Baker;Pteridaceae;;;;15/12/2015 14:32:28
734af7b3-1855-415d-9f39-f36b8e59209e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00934777;934777;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;8061;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;;Connarus sp.;;Connaraceae;;;;26/11/2018 9:09:24
1a218d72-6c51-4ad2-bf5e-107412a74f03;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-01982632;1982632;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2399;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis;;;;;;;;;;;;;Peperomia rotundifolia (Linnaeus) Kunth;(Linnaeus) Kunth;Piperaceae;;;;17/04/2019 18:23:27
b8fdcec0-5947-48fb-b048-df7e3de6582e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-01964638;1964638;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2132;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliæ borealis;;;;;;;;;;;;;Piper arboreum Aublet;Aublet;Piperaceae;;;;18/09/2019 17:55:13
f7b97e79-ec69-45e7-9431-e3e1bea9b5e7;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-01933105;1933105;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2215;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliæ borealis;;;;;;;;;;;;;Piper dilatatum Richard;Richard;Piperaceae;;;;23/09/2019 13:31:59
8bf76e98-e634-42e8-889c-bf89efbe2243;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-01933472;1933472;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2213;R. Spruce;undetermined;NotDetermined;Sheet;;1852-01/1852-08;1852;;;;;1852-01-01;1852-08-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliæ borealis;;;;;;;;;;;;;Piper hostmannianum (Miquel) C. de Candolle;(Miquel) C. de Candolle;Piperaceae;;;;24/09/2019 16:17:00
521f8921-e890-40b8-b735-0e4673232cd4;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00022201;22201;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2334;R. Spruce;undetermined;NotDetermined;Sheet;;1852-03;1852;3;;;;1852-03-01;1852-04-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel ad Rio Negro;;;;;;;;;;;;Type;Trichomanes bicorne Hooker;Hooker;Hymenophyllaceae;;;;16/08/2010 16:41:17
14228bd9-dbea-4e89-b672-44df985e58ac;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00046301;46301;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2278;R. Spruce;undetermined;NotDetermined;Sheet;;1852-03;1852;3;;;;1852-03-01;1852-04-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeiras ad Rio Negro;;;;;;;;;;;;Isotype;Trichomanes filiforme J. W. Sturm;J. W. Sturm;Hymenophyllaceae;;;;16/08/2010 16:41:33
e184d714-272f-41b6-b213-a2b8d5c02f19;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00021332;21332;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;;R. Spruce;undetermined;NotDetermined;Sheet;;1852-03;1852;3;;;;1852-03-01;1852-04-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel de Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Hymenophyllum angustum Bosch;Bosch;Hymenophyllaceae;;;;16/08/2010 16:41:44
e0bd1aa8-eba3-4b0e-bf56-b5a2ef34d152;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00093644;93644;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2296;R. Spruce;undetermined;Flower;Sheet;;1852-03;1852;3;;;;1852-03-01;1852-04-01;;"South America;Brazil;Amazonas;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachieura ad Rio Negro;;;;;;;;;;;;Holotype;Aegiphila spruceana Moldenke;Moldenke;Verbenaceae;;;;16/08/2010 16:41:49
949903d8-6385-42c0-83a7-1e06da2285b4;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00020589;20589;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2357;R. Spruce;undetermined;NotDetermined;Sheet;;1852-03;1852;3;;;;1852-03-01;1852-04-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;;;;;;;;;;;;;Isotype;Asplenium spruceanum Hieronymus;Hieronymus;Aspleniaceae;;;;16/08/2010 16:42:12
6ab715b8-652b-453b-80aa-7378c362d976;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00219339;219339;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2129;R. Spruce;;;Sheet;;1852-03;1852;3;;;;1852-03-01;1852-04-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Grope San Gabriel da Cachserras ad Rio Negro;;;;;;;;;;;;Isotype;Triplophyllum dicksonioides Holttum;Holttum;Aspidiaceae;;;;03/09/2013 15:12:52
1eea20d5-e6a3-4577-8cf5-75655972ed5d;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00010315;10315;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2203;R. Spruce;undetermined;Flower;Sheet;;1852-04;1852;4;;;;1852-04-01;1852-05-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;San Gabriel da Cachoeira, Alto Amazonas;;;;;;;;1982;;;;Type;Mikania gabrieli Baker;Baker;Asteraceae;;;;16/08/2010 16:37:40
c0ca3623-dc2a-4249-81a7-0fbeef623e78;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00025681;25681;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2200;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Stylogyne amazonica Mez;Mez;Myrsinaceae;;;;16/08/2010 16:41:13
582932fb-e125-4436-a982-0ea7497c2943;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00094441;94441;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2301;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Type;Rudgea longistipula Müller Argoviensis;Müller Argoviensis;Rubiaceae;;;;16/08/2010 16:41:13
bd4aad38-07d0-4d75-9991-e99f724a66cc;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00041122;41122;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2414;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Aiouea benthamiana Mez;Mez;Lauraceae;;;;16/08/2010 16:41:16
43681822-de61-4e06-8d42-a742ae4d6bf8;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00057224;57224;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2265;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Aspidosperma spruceanum Bentham ex Müller Argoviensis;Bentham ex Müller Argoviensis;Apocynaceae;;;;03/03/2014 13:44:20
1730be60-98b3-4d9c-804c-b0aebd7cdd2e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00135578;135578;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2336;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Myrmidone lanceolata Martius;Martius;Melastomataceae;;;;16/08/2010 16:35:47
d2d41c29-52bd-4174-bdf3-9ab5b3c67daf;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00039828;39828;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2361;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Myristica sprucei A. de Candolle;A. de Candolle;Myristicaceae;;;;16/08/2010 16:35:48
4a445bd7-c030-425e-bf5c-70cd78e99598;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00073023;73023;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2046;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoiera, ad Rio Negro;;;;;;;;;;;;Isotype;Opisthocentra clidemioides Hooker f.;Hooker f.;Melastomataceae;;;;16/08/2010 16:41:35
f4056d0e-dc99-4401-8aef-d3b19255126e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00094817;94817;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2026;R. Spruce;undetermined;FlowerAndFruit;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Type;Pagamea coriacea Bentham;Bentham;Rubiaceae;;;;16/08/2010 16:41:37
cf177e33-0644-435b-9bf6-1d47f9f21533;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00037387;37387;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2327;R. Spruce;undetermined;NotDetermined;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Neea mollis Spruce ex J. A. Schmidt;Spruce ex J. A. Schmidt;Nyctaginaceae;;;;16/08/2010 16:41:39
f4681a6c-f1c2-4b1e-90d5-1dc164505128;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00038840;38840;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2340;R. Spruce;undetermined;NotDetermined;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Type;Abuta grisebachii Triana & Planchon;Triana & Planchon;Menispermaceae;;;;16/08/2010 16:41:42
a0b20abc-8fbd-4c72-b179-1a20611bf63e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00044038;44038;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2171;R. Spruce;undetermined;Fruit;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Type;Cusparia toxicaria Spruce ex Engler;Spruce ex Engler;Rutaceae;;;;16/08/2010 16:41:44
cba4302b-c8be-495c-b7df-953f7498393f;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00067391;67391;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2349;R. Spruce;undetermined;NotDetermined;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Hedera resinosa Spruce;Spruce;Araliaceae;;;;16/08/2010 16:41:46
9475ce08-6123-42f0-a287-46da19ed1bf6;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00064697;64697;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2400;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Mimosa punctulata Bentham;Bentham;Mimosaceae;;;;16/08/2010 16:41:49
fcd33ddc-5dbd-41d2-a7fe-5d709a9ca76d;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00043577;43577;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2266;R. Spruce;undetermined;NotDetermined;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Connarus sprucei Baker;Baker;Connaraceae;;;;16/08/2010 16:41:52
1e7a6869-0357-46e9-8c90-bc5a68de1018;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00049864;49864;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2284;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Maytenus laevis Reissek;Reissek;Celastraceae;;;;16/08/2010 16:41:55
9fa11dac-0d8e-4656-91fd-0e13de0cd90a;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00046196;46196;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2322;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;Amazonas;";South America;Brazil;Amazonas;;;;;San Gabriel da Cochoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Couepia racemosa Bentham ex Hooker f.;Bentham ex Hooker f.;Chrysobalanaceae;;;;16/08/2010 16:41:56
47832407-925b-4499-a5cf-1c2ce95d8bde;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00028695;28695;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2174;R. Spruce;undetermined;NotDetermined;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Heteropsis spruceana Schott;Schott;Araceae;;;;16/08/2010 16:41:56
00f7f7e2-3645-44a7-8a73-33c6664dc837;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00075220;75220;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2005;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Lisianthius campanuloides Spruce ex Bentham;Spruce ex Bentham;Gentianaceae;;;;16/08/2010 16:41:56
21fc9eba-cf61-48be-bf8c-29068e8265aa;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00075574;75574;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2392;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoiera, ad Rio Negro;;;;;;;;;;;;Isotype;Oxythece leptocarpa Miquel;Miquel;Sapotaceae;;;;16/08/2010 16:35:56
392251e7-c3cd-46d4-92d6-f4b313dc5faa;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00067420;67420;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2159;R. Spruce;undetermined;NotDetermined;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cochoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Clusia axillaris Engler;Engler;Clusiaceae;;;;16/08/2010 16:35:56
830f3957-97f8-46d9-af43-cc53cf6582b9;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00073200;73200;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2060;R. Spruce;undetermined;FlowerAndFruit;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isotype;Salpinga secunda Schrank & Martius ex de Candolle;Schrank & Martius ex de Candolle;Melastomataceae;;;;16/08/2010 16:42:05
fb57b270-b80d-4a11-a66f-12916bbc10ad;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00046195;46195;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2262;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;Amazonas;";South America;Brazil;Amazonas;;;;;San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Couepia myrtifolia Bentham ex Hooker f.;Bentham ex Hooker f.;Chrysobalanaceae;;;;16/08/2010 16:35:57
74b94470-2daa-4d85-b0a8-2a648c55e236;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00054904;54904;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2305;R. Spruce;undetermined;Fruit;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Type;Malouetia furfuracea Spruce ex Müller Argoviensis;Spruce ex Müller Argoviensis;Apocynaceae;;;;16/08/2010 16:35:57
fd1429f2-eaee-4393-98de-351cf34c3591;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00076719;76719;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2084;R. Spruce;undetermined;Flower;Bag;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Strychnos lanceolata Spruce ex Bentham;Spruce ex Bentham;Loganiaceae;;;;16/08/2010 16:35:57
5dc3eba6-b9f4-4810-8cf5-93d82886435b;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00076720;76720;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2375;R. Spruce;undetermined;Fruit;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Strychnos lanceolata Spruce ex Bentham;Spruce ex Bentham;Loganiaceae;;;;16/08/2010 16:35:57
69b11264-9e74-4acd-a4ab-cb74960e7f47;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00042129;42129;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2149;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Mespilodaphne sprucei C. F. W. Meissner;C. F. W. Meissner;Lauraceae;;;;16/08/2010 16:42:08
b9117230-3f21-434f-b814-9b6d92664ef5;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00076456;76456;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;2389;R. Spruce;undetermined;Flower;Sheet;;1852-08;1852;8;;;;1852-08-01;1852-09-01;;"South America;Brazil;";South America;Brazil;Amazonas;;;;;Prope San Gabriel da Cachoeira, ad Rio Negro;;;;;;;;;;;;Isosyntype;Madarosperma traillianum Bentham;Bentham;Asclepiadaceae;;;;16/08/2010 16:35:59
